WKT,code,name,easting,northing,latitude,longitude
POINT (175.065969649727 -39.9343872833749),225900,Bastia-Durie Hill,1776526.0315,5577481.69115,-39.93438728,175.06596965
POINT (175.04998521276 -39.9505697324924),226000,Putiki,1775118.8633,5575716.9174,-39.95056973,175.04998521
POINT (175.894429580909 -39.595668176138),226100,Mokai Patea,1848538.7271,5613114.98695,-39.59566818,175.89442958
POINT (176.196283951888 -39.351923610862),226200,Ngamatea,1875423.8207,5639294.85555,-39.35192361,176.19628395
POINT (175.257738956047 -40.0113956030705),226300,Turakina,1792696.6242,5568536.3,-40.0113956,175.25773896
POINT (175.525474953434 -39.8895864977651),226400,Otairi,1815933.14535,5581444.4453,-39.8895865,175.52547495
POINT (175.796773387982 -39.6780673260459),226500,Taihape,1839866.85455,5604233.71675,-39.67806733,175.79677339
POINT (175.37739628526 -40.1098380505483),226600,Marton Rural,1802618.30525,5557342.6374,-40.10983805,175.37739628
POINT (175.370980774063 -40.0629909674833),226700,Marton North,1802210.1334,5562557.65835,-40.06299097,175.37098077
POINT (175.284775815977 -40.1793855685781),226800,Parewanui,1794525.21825,5549829.34495,-40.17938557,175.28477582
POINT (175.385415942842 -40.0842889309999),226900,Marton South,1803377.96155,5560160.4962,-40.08428893,175.38541594
POINT (175.382510102572 -40.1793887747826),227000,Bulls,1802847.07595,5549610.184,-40.17938877,175.3825101
POINT (175.696038707113 -40.00817685633),227100,Kiwitea,1830120.49605,5567853.09425,-40.00817686,175.69603871
POINT (175.549708000877 -40.1238334175263),227200,Tokorangi,1817260.94175,5555381.88835,-40.12383342,175.549708
POINT (175.394914613533 -40.2145941248348),227300,Ohakea-Sanson,1803797.80505,5545673.5978,-40.21459412,175.39491461
POINT (175.290671800938 -40.3282879701894),227400,Oroua Downs,1794599.99145,5533286.76445,-40.32828797,175.2906718
POINT (175.472231087381 -40.2499682878804),227500,Awahuri,1810268.29875,5541566.08625,-40.24996829,175.47223109
POINT (175.91250802552 -40.0720170788621),227600,Pohangina-Apiti,1848367.9571,5560183.8723,-40.07201708,175.91250803
POINT (175.555046523545 -40.2014332608446),227700,Mount Taylor,1817467.9592,5546754.29745,-40.20143326,175.55504652
POINT (175.394332430404 -40.3585463238384),227800,Taikorea,1803316.1959,5529694.5446,-40.35854632,175.39433243
POINT (175.565550658894 -40.2062247670179),227900,Makino,1818346.7143,5546196.57105,-40.20622477,175.56555066
POINT (175.546091532198 -40.2262300408123),228000,Sandon,1816626.656,5544023.4562,-40.22623004,175.54609153
POINT (175.582147838342 -40.2074565043011),228100,Kimbolton North,1819755.4326,5546018.8373,-40.2074565,175.58214784
POINT (175.559018214904 -40.222825132937),228200,Warwick,1817737.5164,5544369.77775,-40.22282513,175.55901821
POINT (175.57020380918 -40.2181527873715),228300,Kimbolton West,1818704.3995,5544860.93825,-40.21815279,175.57020381
POINT (175.581143208501 -40.2386580264553),228400,Feilding Central,1819569.08815,5542557.5389,-40.23865803,175.58114321
POINT (175.578015582189 -40.226306590805),228500,Kimbolton South,1819342.8775,5543936.459,-40.22630659,175.57801558
POINT (175.475998897886 -40.3767346752102),228600,Kauwhata,1810195.0954,5527484.38135,-40.37673467,175.4759989
POINT (175.693448382023 -40.2363011533855),228700,Taonui,1829131.61105,5542534.89175,-40.23630115,175.69344838
POINT (175.579928850544 -40.333988788229),228800,Newbury,1819157.4324,5531977.46295,-40.33398879,175.57992885
POINT (175.622413609639 -40.3123678410257),228900,Palmerston North Airport,1822837.93825,5534271.5925,-40.31236784,175.62241361
POINT (175.60731248829 -40.3270827169901),229000,Milson North,1821506.4499,5532675.935,-40.32708272,175.60731249
POINT (175.585188065774 -40.3451422028326),229100,Cloverlea (Palmerston North City),1819568.0483,5530726.2198,-40.3451422,175.58518807
POINT (175.598656907744 -40.3396904173694),229200,Tremaine,1820729.90915,5531297.92345,-40.33969042,175.59865691
POINT (175.605052248686 -40.3344381807471),229300,Milson South,1821290.3625,5531865.02215,-40.33443818,175.60505225
POINT (175.691101338248 -40.3107969581263),229400,Whakarongo,1828680.6352,5534270.7453,-40.31079696,175.69110134
POINT (175.578028586652 -40.3557020386397),229500,Westbrook,1818925.7289,5529571.66775,-40.35570204,175.57802859
POINT (175.598691271157 -40.3498858318691),229600,Takaro North,1820699.5713,5530165.98835,-40.34988583,175.59869127
POINT (175.568451565412 -40.3729014063589),229700,Pioneer West,1818056.88875,5527685.9432,-40.37290141,175.56845156
POINT (175.614822167142 -40.3417435575737),229800,Palmerston North Hospital,1822096.40345,5531029.52215,-40.34174356,175.61482217
POINT (175.586246042799 -40.3613441028196),229900,Highbury East,1819605.3099,5528924.9307,-40.3613441,175.58624604
POINT (175.576790460903 -40.3663601720875),230000,Park West,1818786.0914,5528391.5152,-40.36636017,175.57679046
POINT (175.593602683506 -40.3568575304027),230100,Takaro South,1820244.6627,5529404.7096,-40.35685753,175.59360268
POINT (175.628959293629 -40.3354739777388),230200,Roslyn (Palmerston North City),1823317.99995,5531689.9456,-40.33547398,175.62895929
POINT (175.644411856193 -40.328560851584),230300,Kelvin Grove West,1824653.7181,5532418.2827,-40.32856085,175.64441186
POINT (175.660511804836 -40.3224299426625),230400,Kelvin Grove North,1826042.1033,5533057.8999,-40.32242994,175.6605118
POINT (175.618920728258 -40.3472124412479),230500,Papaioea North,1822426.58625,5530412.0886,-40.34721244,175.61892073
POINT (175.610109618702 -40.3553770211298),230600,Palmerston North Central,1821651.41505,5529527.8172,-40.35537702,175.61010962
POINT (175.588708456308 -40.3702726797995),230700,Awapuni North,1819785.39815,5527927.5985,-40.37027268,175.58870846
POINT (175.633626037804 -40.3416805624261),230800,Terrace End,1823693.94845,5530989.12235,-40.34168056,175.63362604
POINT (175.579103112749 -40.383872874167),230900,Maraetarata,1818925.74195,5526441.6034,-40.38387287,175.57910311
POINT (175.625471707393 -40.3520931758327),231000,Papaioea South,1822966.94185,5529853.7502,-40.35209317,175.62547171
POINT (175.662593119051 -40.3307415264615),231100,Royal Oak (Palmerston North City),1826191.18705,5532129.8597,-40.33074153,175.66259312
POINT (175.603392940925 -40.3679753605072),231200,West End,1821039.78425,5528146.01885,-40.36797536,175.60339294
POINT (175.593434719446 -40.3778449296696),231300,Awapuni South,1820162.04465,5527075.1951,-40.37784493,175.59343472
POINT (175.619832510235 -40.3596954306793),231400,Milverton,1822462.9751,5529023.98355,-40.35969543,175.61983251
POINT (175.641948581961 -40.3492053771132),231500,Ruamahanga,1824375.9722,5530132.66155,-40.34920538,175.64194858
POINT (175.614290745635 -40.3673235609329),231600,Esplanade,1821967.3011,5528191.0695,-40.36732356,175.61429075
POINT (175.62589336723 -40.3617112306885),231700,Hokowhitu Central,1822971.04455,5528784.92775,-40.36171123,175.62589337
POINT (175.636330442124 -40.3573857685815),231800,Hokowhitu East,1823871.70255,5529238.7468,-40.35738577,175.63633044
POINT (175.608625286221 -40.3905367818229),231900,Turitea,1821410.15485,5525628.2378,-40.39053678,175.60862529
POINT (175.631646121527 -40.3700823637855),232000,Ruahine,1823431.91565,5527841.0693,-40.37008236,175.63164612
POINT (175.587210793458 -40.4050924748284),232100,Linton Camp,1819545.0517,5524065.76635,-40.40509247,175.58721079
POINT (175.758601652947 -40.2911525104865),232200,Ashhurst,1834485.2714,5536274.9857,-40.29115251,175.75860165
POINT (175.641667166714 -40.3662039447256),232300,Hokowhitu South,1824295.687,5528246.25685,-40.36620394,175.64166717
POINT (175.656234407089 -40.3692981561396),232400,Aokautere,1825522.3676,5527865.68055,-40.36929816,175.65623441
POINT (175.604667906905 -40.4528495145891),232500,Pihauatua,1820870.17605,5518720.3882,-40.45284951,175.60466791
POINT (175.71806409045 -40.3679273962937),232600,Aokautere Rural,1830777.2081,5527858.2549,-40.3679274,175.71806409
POINT (175.645441434753 -40.3900382024468),232700,Poutoa,1824536.98325,5525590.67165,-40.3900382,175.64544144
POINT (176.151050065312 -40.1113821390847),232800,Norsewood,1868558.4054,5555119.83545,-40.11138214,176.15105007
POINT (175.995866632039 -40.2208018027233),232900,Papatawa,1854920.21005,5543429.76635,-40.2208018,175.99586663
POINT (175.825460847367 -40.3975884596743),233000,Mangatainoka,1839791.61285,5524279.3263,-40.39758846,175.82546085
POINT (175.866352225514 -40.3367383136369),233100,Woodville,1843481.52985,5530923.08085,-40.33673831,175.86635223
POINT (176.102423362686 -40.1971067845025),233200,Dannevirke West,1864080.6992,5545748.49615,-40.19710678,176.10242336
POINT (176.102135461271 -40.2101955221375),233300,Dannevirke East,1864005.3528,5544296.2221,-40.21019552,176.10213546
POINT (176.216212869793 -40.3007365895488),233400,Waitahora,1873350.5089,5533897.96515,-40.30073659,176.21621287
POINT (175.976825132221 -40.4725022405544),233500,Kaitawa,1852358.9179,5515540.23015,-40.47250224,175.97682513
POINT (175.83721682944 -40.4546593101801),233600,Pahiatua,1840585.82725,5517911.321,-40.45465931,175.83721683
POINT (175.793964549049 -40.6536426912032),233700,Nireaha-Eketahuna,1836216.76105,5495936.93855,-40.65364269,175.79396455
POINT (176.310392405754 -40.5132132868248),233800,Owhanga,1880471.8946,5510011.8728,-40.51321329,176.31039241
POINT (176.249760371456 -40.7076108968812),233900,Mara,1874536.27275,5488619.29225,-40.7076109,176.24976037
POINT (175.316411845374 -40.5271327264992),234000,Kere Kere,1796207.8291,5511155.4728,-40.52713273,175.31641185
POINT (175.230787588938 -40.4640369532825),234100,Foxton Beach,1789131.7694,5518347.0575,-40.46403695,175.23078759
POINT (175.295137514515 -40.4706224530621),234200,Foxton North,1794568.9597,5517476.0528,-40.47062245,175.29513751
POINT (175.311049933316 -40.484239013891),234300,Foxton South,1795878.44035,5515929.21045,-40.48423901,175.31104993
POINT (175.257100243695 -40.5737854146159),234400,Waitarere,1791050.8144,5506106.7312,-40.57378541,175.25710024
POINT (175.188543674789 -40.6534625440697),234500,Waikawa (Horowhenua District),1785027.3968,5497407.9262,-40.65346254,175.18854367
POINT (175.481079913488 -40.5355215433381),234600,Miranui,1810130.86655,5509844.46155,-40.53552154,175.48107991
POINT (175.270414481594 -40.6141646653664),234700,Donnelly Park,1792062.2356,5501595.043,-40.61416466,175.27041448
POINT (175.207524629563 -40.6988625745685),234800,Ohau-Manakau,1786505.6044,5492327.6772,-40.69886257,175.20752463
POINT (175.283913891884 -40.6150787757153),234900,Kawiu South,1793201.65585,5501463.9997,-40.61507877,175.28391389
POINT (175.274566463414 -40.6240008443633),235000,Makomako,1792385.2578,5500493.9996,-40.62400084,175.27456646
POINT (175.300500267217 -40.6137142705381),235100,Kawiu North,1794608.8138,5501578.91795,-40.61371427,175.30050027
POINT (175.284847504798 -40.6233097013144),235200,Levin Central,1793256.9033,5500548.18625,-40.6233097,175.2848475
POINT (175.309270031528 -40.6420537153058),235300,Tararua,1795268.1342,5498413.3419,-40.64205371,175.30927003
POINT (175.413313290133 -40.5498860644848),235400,Shannon,1804347.25995,5508409.20115,-40.54988606,175.41331329
POINT (175.296585232138 -40.6207399266303),235500,Queenwood (Horowhenua District),1794257.2341,5500807.613,-40.62073993,175.29658523
POINT (175.290371982312 -40.6288867104035),235600,Playford Park,1793708.0891,5499916.8951,-40.62888671,175.29037198
POINT (175.309363961517 -40.62140389886),235700,Fairfield (Horowhenua District),1795336.2807,5500705.59825,-40.6214039,175.30936396
POINT (175.289237803174 -40.6365066735932),235800,Taitoko,1793590.136,5499073.4549,-40.63650667,175.2892378
POINT (175.298998409374 -40.6321600931664),235900,Waiopehu,1794428.22855,5499534.45855,-40.63216009,175.29899841
POINT (175.401476811004 -40.6517475372071),236000,Makahika,1803036.277,5497128.25455,-40.65174754,175.40147681
POINT (175.298515887814 -40.7130168036091),236100,Kimberley,1794152.59765,5490559.0742,-40.7130168,175.29851589
POINT (174.910954217417 -40.8558720965172),236200,Kapiti Island,1761068.11935,5475484.8756,-40.8558721,174.91095422
POINT (175.115987275311 -40.7554268107867),236300,Otaki Beach,1778620.02775,5486238.5389,-40.75542681,175.11598727
POINT (175.169632575093 -40.7436953355327),236400,Forest Lakes (Kapiti Coast District),1783180.99685,5487430.30395,-40.74369534,175.16963257
POINT (175.139668023237 -40.7530413956573),236500,Otaki,1780625.6237,5486454.8682,-40.75304139,175.13966802
POINT (175.105878126844 -40.7971094680234),236600,Te Horo,1777655.48065,5481631.61925,-40.79710947,175.10587813
POINT (175.167259798219 -40.7597982734204),236700,Waitohu,1782936.48715,5485647.56215,-40.75979827,175.1672598
POINT (175.027081317032 -40.8646333301601),236800,Waikanae Beach,1770834.15245,5474292.08935,-40.86463333,175.02708132
POINT (175.074797914881 -40.837314545606),236900,Peka Peka,1774927.63415,5477230.71835,-40.83731455,175.07479791
POINT (174.998820943828 -40.8810764333174),237000,Paraparaumu Beach North,1768410.65145,5472521.3996,-40.88107643,174.99882094
POINT (174.984730582384 -40.8919556325177),237100,Paraparaumu Beach West,1767196.0027,5471340.6475,-40.89195563,174.98473058
POINT (175.049247381444 -40.8625145644406),237200,Waikanae Park,1772707.8401,5474483.8098,-40.86251456,175.04924738
POINT (174.993381633467 -40.8948391876581),237300,Paraparaumu Beach East,1767917.52555,5471003.95365,-40.89483919,174.99338163
POINT (175.027855928356 -40.8829009434264),237400,Otaihanga,1770852.4472,5472262.55865,-40.88290094,175.02785593
POINT (175.011410092573 -40.8945728042736),237500,Paraparaumu North,1769436.96805,5470998.7636,-40.8945728,175.01141009
POINT (175.066434068062 -40.8659793440752),237600,Waikanae West,1774147.3218,5474065.106,-40.86597934,175.06643407
POINT (175.186927625064 -40.8237978141669),237700,Otaki Forks,1784419.48995,5478501.2881,-40.82379781,175.18692762
POINT (174.998863476093 -40.9079949459376),237800,Paraparaumu Central,1768345.9541,5469532.8991,-40.90799495,174.99886348
POINT (175.047631940982 -40.9368854327713),237900,Maungakotukutuku,1772378.40855,5466230.50595,-40.93688543,175.04763194
POINT (174.98216422195 -40.9158220228998),238000,Raumati Beach West,1766919.7527,5468695.9687,-40.91582202,174.98216422
POINT (175.078831335417 -40.8669921853658),238100,Waikanae East,1775189.4891,5473927.92215,-40.86699218,175.07883134
POINT (175.245592555376 -40.9108606435859),238200,Tararua Forest Park,1789118.96345,5468710.45995,-40.91086064,175.24559255
POINT (174.992708933622 -40.9218623912822),238300,Raumati Beach East,1767792.50105,5468005.19875,-40.92186239,174.99270893
POINT (175.011866326777 -40.9193466551498),238400,Paraparaumu East,1769412.1364,5468247.54715,-40.91934665,175.01186633
POINT (174.983291560376 -40.9412661180916),238500,Raumati South,1766950.61015,5465869.0723,-40.94126612,174.98329156
POINT (174.968951362373 -40.9718683159747),238600,Paekakariki,1765666.8462,5462498.9722,-40.97186832,174.96895136
POINT (174.781190635145 -41.0877790975434),238700,Mana Island,1749605.27435,5449969.9751,-41.0877791,174.78119064
POINT (174.87349264248 -41.0441954475395),238800,Pukerua Bay,1757462.2249,5454646.02555,-41.04419545,174.87349264
POINT (174.9090328296 -41.0568477800818),238900,Paekakariki Hill,1760418.69165,5453176.6044,-41.05684778,174.90903283
POINT (174.860395724908 -41.0676849325714),239000,Plimmerton,1756305.77505,5452061.81495,-41.06768493,174.86039572
POINT (174.843886147647 -41.0986597958976),239100,Titahi Bay North,1754845.86455,5448652.48405,-41.0986598,174.84388615
POINT (174.826988182542 -41.1133953086052),239200,Titahi Bay South,1753392.4332,5447046.4522,-41.11339531,174.82698818
POINT (174.809492962674 -41.1320440825216),239300,Elsdon-Takapuwahia,1751880.4646,5445006.7387,-41.13204408,174.80949296
POINT (174.946740136141 -41.0948548910448),239400,Pauatahanui,1763493.22,5448887.0045,-41.09485489,174.94674014
POINT (174.852844992411 -41.1039879803788),239500,Onepoto,1755585.6667,5448044.99115,-41.10398798,174.85284499
POINT (174.874534152774 -41.0889712588124),239600,Camborne,1757442.88695,5449673.17805,-41.08897126,174.87453415
POINT (174.890970730716 -41.0979586478637),239700,Inlet Porirua Harbour,1758801.81805,5448645.57455,-41.09795865,174.89097073
POINT (174.867063400553 -41.0988684182868),239800,Paremata,1756791.84175,5448587.87185,-41.09886842,174.8670634
POINT (174.825830468655 -41.145843588535),239900,Porirua Central,1753219.69295,5443446.09225,-41.14584359,174.82583047
POINT (174.863505634656 -41.1159326430794),240000,Papakowhai,1756452.52875,5446699.8045,-41.11593264,174.86350564
POINT (174.857230272498 -41.1282577047231),240100,Aotea,1755896.4685,5445342.7319,-41.1282577,174.85723027
